courseId,chapterId,lessonId,topicId,videoUrl,topicTitle,description,order
course_1,ch_1_08,les_1_08_04,topic_1_08_04_2,https://www.youtube.com/watch?v=59CChfajCXY,Role-Based Access Control: Principle of Least Privilege and Segregation of Duties,"Implement effective authorization through Role-Based Access Control, least privilege principles, four-eyes review enforcement, quarterly access reviews, and training-linked permissions to prevent privilege creep and conflicts of interest.",2
course_1,ch_1_08,les_1_08_04,topic_1_08_04_3,https://www.youtube.com/watch?v=J068zNhY-Z8,Cybersecurity Defense: Layered Protection for GxP Data Systems,"Develop strategies for defense-in-depth cybersecurity including logical/physical controls, encryption, air-gapping, USB port management, and incident response planning to safeguard data integrity against cyber threats and ensure regulatory readiness.",3
course_1,ch_1_08,les_1_08_05,topic_1_08_05_1,https://www.youtube.com/watch?v=mHz3_-DhcW4,Electronic Batch Records: Real-Time Execution and Process Enforcement,"Equip manufacturing and quality teams with the principles of Electronic Batch Records to enforce validated workflows, hard constraints, automated calculations, direct instrument integration, and contemporaneous data capture for right-first-time execution.",1
course_1,ch_1_08,les_1_08_05,topic_1_08_05_2,https://www.youtube.com/watch?v=jZQFL8rpyI4,Process Analytical Technology: Live Data Monitoring and In-Process Control,"Develop expertise in implementing Process Analytical Technology and real-time monitoring tools such as NIR spectroscopy and inline probes to track Critical Process Parameters, enable active process correction, and shift from end-point testing to continuous quality assurance.",2
course_1,ch_1_08,les_1_08_05,topic_1_08_05_3,https://www.youtube.com/watch?v=-eU0iPq4zrI,Review by Exception: Digital Dashboards and Accelerated Batch Release,"Provide mastery of Review by Exception methodologies, digital dashboards, and real-time quality oversight to focus QA resources on critical deviations, reduce batch release timelines, and demonstrate transparent control during regulatory inspections.",3
course_1,ch_1_08,les_1_08_06,topic_1_08_06_1,https://www.youtube.com/watch?v=LrGAWq5xM6g,Document Lifecycle Mastery: Version Control and Effective Document Management,"Equip quality and laboratory personnel with robust version control practices, document lifecycle workflows, major/minor versioning rules, automatic obsolescence, and training synchronization to prevent use of outdated procedures in GxP environments.",1
course_1,ch_1_08,les_1_08_06,topic_1_08_06_2,https://www.youtube.com/watch?v=DGszjKvxOAA,Digital Archiving Strategies: Long-Term Data Preservation and Tiered Storage,"Provide comprehensive knowledge of archiving methodologies including hot/warm/cold tiers, format obsolescence mitigation, 3-2-1 backup rules, virtual machines, and metadata bundling to ensure enduring availability of records for regulatory retention periods.",2
course_1,ch_1_08,les_1_08_06,topic_1_08_06_3,https://www.youtube.com/watch?v=DeoYCTicJS0,"Document Retrieval Excellence: Taxonomy, True Copies and Audit Preparedness","Develop expertise in rapid record retrieval through metadata tagging, OCR implementation, hash verification, retrieval drills, and legal hold management to demonstrate full control and transparency during regulatory inspections.",3
course_1,ch_1_08,les_1_08_07,topic_1_08_07_1,https://www.youtube.com/watch?v=UO45VDqRVQ0,"Global Regulatory Expectations: Navigating FDA, EMA, WHO and PIC/S for Digital Systems","Provide analysts and quality professionals with a clear understanding of international regulatory expectations for electronic records, including 21 CFR Part 11, Annex 11, TRS 996, and PI 041 to build audit-hardened digital compliance strategies.",1
course_1,ch_1_08,les_1_08_07,topic_1_08_07_2,https://www.youtube.com/watch?v=Lx2Zej5Y7jk,True Copies and Electronic Signatures: Legal Defensibility of Digital Records,"Equip learners with protocols for creating verifiable True Copies, managing static versus dynamic data, electronic signature meaning, and chain of custody verification to ensure records withstand regulatory scrutiny.",2
course_1,ch_1_08,les_1_08_07,topic_1_08_07_3,https://www.youtube.com/watch?v=rsMHN3z-29A,"Audit Preparedness: Red Flags, Retrieval Excellence and Cloud Considerations","Develop practical skills to identify and mitigate common digital audit red flags, implement rapid retrieval processes, manage cloud data sovereignty, and maintain professional readiness during regulatory inspections.",3
course_1,ch_1_08,les_1_08_08,topic_1_08_08_1,https://www.youtube.com/watch?v=rAqNlZyw3yY,Mock Digital Audits and Forensic System Stress Testing,"Train quality and laboratory teams to conduct aggressive mock digital audits targeting deleted results, time discrepancies, privilege violations, unvalidated spreadsheets, and audit trail narratives to proactively identify and remediate data integrity vulnerabilities.",1
course_1,ch_1_08,les_1_08_08,topic_1_08_08_2,https://www.youtube.com/watch?v=iASJUdg9Ibo,Retrieval Drills and Operational Response Excellence,"Build rapid response capabilities through timed document flash-finds, SME hot-seat exercises, signature linkage drills, and cold archive restorations to achieve sub-15-minute record retrieval and demonstrate system control during regulatory inspections.",2
course_1,ch_1_08,les_1_08_08,topic_1_08_08_3,https://www.youtube.com/watch?v=vxLvdxGAsOU,"SME Defense, Front-Room Choreography and Audit Simulation","Develop professional inspection behaviors including pause-and-process techniques, clean screen protocols, back-room synchronization, scribe intelligence, and contingency planning to confidently defend digital systems and maintain composure under regulatory scrutiny.",3
course_1,ch_1_08,les_1_08_09,topic_1_08_09_1,https://www.youtube.com/watch?v=y_0kEPA4Ix4,Paperless Transition Strategy: Stage-Gate Roadmap and Risk Management,"Provide a structured framework for migrating from paper-based to electronic quality systems through process optimization, hybrid bridging, data migration validation, and systematic decommissioning to maintain data integrity and regulatory compliance.",1
course_1,ch_1_08,les_1_08_09,topic_1_08_09_2,https://www.youtube.com/watch?v=nkvSBfnhN50,Paper-to-Pixel Mapping: Building Active Digital Enforcement,"Equip teams with best practices for transforming paper processes into dynamic digital workflows, including electronic signatures, enforced logic, automated calculations, interoperability, and real-time controls that exceed traditional documentation capabilities.",2
course_1,ch_1_08,les_1_08_09,topic_1_08_09_3,https://www.youtube.com/watch?v=19RUeoYwXaI,"Human Factors in Paperless Adoption: Culture, Training and Business Continuity","Develop strategies to overcome user resistance, implement effective super-user programs, sandbox training, emergency paper protocols, and cultural reinforcement to ensure successful and sustainable transition to a fully digital GxP environment.",3
course_1,ch_1_08,les_1_08_10,topic_1_08_10_1,https://www.youtube.com/watch?v=riS-C6mDjRc,Digital Siege Simulation: Framework and Resilience Testing,"Equip quality and technical teams with a structured methodology to design and execute high-intensity Digital Siege simulations, including reconnaissance of access controls, live forensic pressure testing, and post-mortem gap analysis to strengthen system resilience against regulatory inspections.",1
course_1,ch_1_08,les_1_08_10,topic_1_08_10_2,https://www.youtube.com/watch?v=FMSJfsOztG0,"Digital Siege Execution: Search, Scrutiny and Live Pressure Protocols","Develop operational excellence in managing live simulation tactics such as the Three-Minute Rule, audit trail deep-dives, cross-link verification, screen share hygiene, and back-room synchronization to maintain velocity and transparency under virtual audit conditions.",2
course_1,ch_1_08,les_1_08_10,topic_1_08_10_3,https://www.youtube.com/watch?v=e74ZjmH-frs,Post-Mortem Intelligence: CAPA Generation and System Hardening,"Provide mastery in conducting effective post-simulation reviews to identify breakpoints, implement targeted CAPAs for audit trail issues, permission bloat, and broken threads, while hardening quality culture and digital war room readiness for sustained inspection preparedness.",3
course_1,ch_1_09,les_1_09_01,topic_1_09_01_1,https://www.youtube.com/watch?v=dxIsoE0NhAc,"Global Standards vs Local Regulations: Authority, Power and Compliance Hierarchy","Clarify the fundamental distinction between voluntary global standards such as ISO and mandatory local regulations enforced by agencies like FDA and EMA, enabling learners to close compliance gaps and understand legal precedence in multi-jurisdictional environments.",1
course_1,ch_1_09,les_1_09_01,topic_1_09_01_2,https://www.youtube.com/watch?v=X1EyXP7HNNM,"Regulatory Stack Architecture: Global Policy, Regional Overlays and Local Procedures","Provide a structured framework for designing a multi-jurisdictional Quality Management System using modular global policies, regional overlays, local operating procedures, and conflict resolution mechanisms to ensure both harmonization and legal compliance.",2
course_1,ch_1_09,les_1_09_01,topic_1_09_01_3,https://www.youtube.com/watch?v=pdlxntLkcU4,"Synchronization Strategies: Gap Analysis, Highest Common Factor and Regulatory Intelligence","Equip quality professionals with tools and methodologies including gap analysis matrices, Highest Common Factor design, regulatory intelligence feeds, and convergence programs such as MDSAP to manage regulatory divergence and maintain current compliance across global markets.",3
course_1,ch_1_09,les_1_09_02,topic_1_09_02_1,https://www.youtube.com/watch?v=slDl_7svE-Y,21 CFR Parts 210 and 211: Foundations of Current Good Manufacturing Practice,Provide a comprehensive understanding of the legal framework and key requirements under 21 CFR Part 210 (definitions and scope) and Part 211 (specific operational controls) that form the regulatory bedrock for FDA oversight of pharmaceutical manufacturing and product safety.,1
course_1,ch_1_09,les_1_09_02,topic_1_09_02_2,https://www.youtube.com/watch?v=MESHsIQDQJE,"CGMP Execution: Quality Control Unit, Facilities, and Process Controls","Equip learners with practical knowledge of CGMP implementation including Quality Control Unit independence, personnel training effectiveness, facility and equipment controls, production records, laboratory controls, and deviation management to maintain a state of control.",2
course_1,ch_1_09,les_1_09_02,topic_1_09_02_3,https://www.youtube.com/watch?v=t5u9tevEV6Q,"Modern FDA Oversight: Data Integrity, Risk-Based Inspection and Quality Culture","Develop advanced insight into current FDA expectations including ALCOA+ data integrity, real-time release testing, supply chain due diligence, systemic corrective actions, and proactive quality culture to achieve inspection readiness and regulatory excellence in 2026.",3
course_1,ch_1_09,les_1_09_03,topic_1_09_03_1,https://www.youtube.com/watch?v=BukzHvlKmtk,WHO Prequalification Programme: Pathway to Global Health Markets,"Provide a detailed overview of the WHO Prequalification process including eligibility, performance evaluation, dossier assessment, GMP/GCP inspections, and post-listing obligations to enable manufacturers to access UN procurement and international health markets.",1
course_1,ch_1_09,les_1_09_03,topic_1_09_03_2,https://www.youtube.com/watch?v=Z9ingtKz-xA,WHO GMP and GCP Standards: Technical Enforcement for Global Compliance,"Equip learners with core requirements from WHO Technical Report Series for Good Manufacturing Practice and Good Clinical Practice, emphasizing cross-contamination prevention, data integrity via ALCOA+, and integrated quality across clinical and commercial manufacturing.",2
course_1,ch_1_09,les_1_09_03,topic_1_09_03_3,https://www.youtube.com/watch?v=9G_egSMvFts,"WHO Prequalification Strategy: Reliance Model, ePQS and Lifecycle Management","Develop strategic expertise in leveraging WHO Reliance mechanisms, abridged assessments, Zone IVb stability, Electronic Prequalification System, Collaborative Registration Procedure, and post-prequalification obligations to accelerate and sustain global market access.",3
course_1,ch_1_09,les_1_09_04,topic_1_09_04_1,https://www.youtube.com/watch?v=P4SNaHIHx6Q,ISO 9001 and ISO 13485: Strategic Selection of Quality Management Frameworks,"Provide clear understanding of the structural, philosophical, and operational differences between ISO 9001 (customer-focused continual improvement) and ISO 13485 (patient safety and regulatory compliance) to enable effective QMS design in regulated medical device environments.",1
course_1,ch_1_09,les_1_09_04,topic_1_09_04_2,https://www.youtube.com/watch?v=nmCGd7cs9eo,Risk-Based Quality Management: ISO 14971 Principles and Implementation,"Equip learners with practical application of ISO 14971 risk management including hazard identification, risk evaluation (severity × probability), ALARP controls, residual risk assessment, and integration into design and post-market processes.",2
course_1,ch_1_09,les_1_09_04,topic_1_09_04_3,https://www.youtube.com/watch?v=s5YgMWTcYgE,"Design Controls and Technical Records: DHF, DMR, DHR and Supplier Risk Management","Develop mastery of essential medical device technical documentation including Design History File, Device Master Record, Device History Record, lean QMS principles, and criticality-based supplier oversight to ensure audit readiness and sustained compliance.",3
course_1,ch_1_09,les_1_09_05,topic_1_09_05_1,https://www.youtube.com/watch?v=HqqSUC-_B6A,NABH Standards: Patient-Centered Care Chapters and Clinical Excellence,"Provide comprehensive understanding of NABH patient-centered domains including Access Assessment and Continuity of Care (AAC), Care of Patients (COP), Management of Medications (MOM), Patient Rights and Education (PRE), and Hospital Infection Control (HIC) to ensure safe, evidence-based clinical pathways and traceability.",1
course_1,ch_1_09,les_1_09_05,topic_1_09_05_2,https://www.youtube.com/watch?v=iNeoWgcdnIw,NABH Standards: Organization-Centered Management and Facility Governance,"Equip hospital leadership and quality teams with NABH managerial requirements covering Responsibility of Management (ROM), Facility Management and Safety (FMS), Human Resource Management (HRM), Information Management System (IMS), and Patient Safety and Quality Improvement (PSQ) for robust infrastructure and accountability.",2
course_1,ch_1_09,les_1_09_05,topic_1_09_05_3,https://www.youtube.com/watch?v=BoMhYIbYyG4,"NABH Accreditation: Quality Indicators, Audit Cycle and Continuous Improvement","Develop expertise in NABH performance measurement using 35 mandatory quality indicators, tracer methodology, surveillance audits, core objective elements, and Continuous Quality Improvement (CQI) practices to achieve and sustain accreditation readiness.",3
course_1,ch_1_09,les_1_09_06,topic_1_09_06_1,https://www.youtube.com/watch?v=IGPGNNgrMKI,"Regulatory Crossfire: Strategic Gap Analysis Across FDA, WHO, ISO, and NABH","Equip quality and regulatory professionals with mental models to navigate divergent requirements between FDA regulations, WHO prequalification, ISO standards, and NABH accreditation, including enforcement intensity, conflict identification, and unified system design principles.",1
course_1,ch_1_09,les_1_09_06,topic_1_09_06_2,https://www.youtube.com/watch?v=eknR_p1mTKk,"Regulatory Nexus Points: Document Control, Risk Management, Personnel Competency, and CAPA","Develop expertise in managing high-collision areas where regulatory expectations diverge, including document control flexibility versus prescription, risk management lenses, personnel competency frameworks, and depth of CAPA root cause analysis across multiple authorities.",2
course_1,ch_1_09,les_1_09_06,topic_1_09_06_3,https://www.youtube.com/watch?v=bIIl1xlQM6M,"Functional Gap Analysis: Design Controls, Supplier Management, and Data Integrity","Provide technical mastery of specific requirement deltas in design history files, supplier qualification, and ALCOA+ data integrity implementation to bridge differences between FDA, WHO, ISO 13485, and NABH expectations in manufacturing and clinical environments.",3
course_1,ch_1_09,les_1_09_06,topic_1_09_06_4,https://www.youtube.com/watch?v=0dw6Ua_vArs,Highest Common Factor Strategy: Unified QMS Design and Regulatory Harmonization,"Build capability to implement the HCF methodology for creating a single, high-standard Quality Management System by adopting strictest requirements, using regulatory appendices for outliers, and maintaining a living gap analysis for sustained cross-regulatory compliance.",4
course_1,ch_1_09,les_1_09_07,topic_1_09_07_1,https://www.youtube.com/watch?v=PDsZp_f36z4,FDA Inspection Survival Drill: Mock Audit Execution and Front-Back Room Coordination,"Develop operational readiness for FDA inspections through structured mock audit simulations, including Front Room/Back Room protocols, 15-minute retrieval standards, SME communication techniques, and phased inspection management to build team composure and system transparency.",1
course_1,ch_1_09,les_1_09_07,topic_1_09_07_2,https://www.youtube.com/watch?v=F9HjWFXLcZg,Root Cause Analysis Mastery: Moving Beyond Human Error in FDA Investigations,"Equip quality teams with rigorous RCA methodologies including 5 Whys, Fishbone (6M) analysis, and systemic investigation techniques to identify true process failures and produce defensible reports that satisfy 21 CFR 211.192 expectations.",2
course_1,ch_1_09,les_1_09_07,topic_1_09_07_3,https://www.youtube.com/watch?v=dZYRO4lauYY,Form 483 Response Excellence: CAPA Strategy and 15-Day Compliance Clock,"Provide mastery in crafting effective FDA responses within the 15-business-day timeline, covering observation acknowledgment, corrections, corrective/preventive actions, effectiveness checks, and Hierarchy of Controls to prevent escalation to Warning Letters.",3
course_1,ch_1_09,les_1_09_08,topic_1_09_08_1,https://www.youtube.com/watch?v=G3umTpL3W2o,Hospital Heat Simulation: Tracer Methodology and Functional Assessment Readiness,"Equip hospital teams with practical skills in NABH tracer methodology, real-time functional interviews, patient journey tracking, and behavioral readiness to demonstrate consistent implementation of patient-centered care standards during assessments.",1
course_1,ch_1_09,les_1_09_08,topic_1_09_08_2,https://www.youtube.com/watch?v=6KpGeqDA22U,"High-Impact Zones: Clinical, Medication, and Facility Safety Execution","Develop operational excellence in NABH high-risk areas including Access Assessment and Continuity of Care (AAC), Care of Patients (COP), Management of Medications (MOM), and Facility Management and Safety (FMS) through practical verification of bundles of care, LASA protocols, and infrastructure readiness.",2
course_1,ch_1_09,les_1_09_08,topic_1_09_08_3,https://www.youtube.com/watch?v=BpsdaSprt1M,Evidence-Based CAPA Closure: Root Cause Analysis and Sustained Compliance,"Provide mastery in crafting defensible NABH corrective and preventive action responses, including immediate corrections, systemic root cause analysis, measurable effectiveness checks, and evidence documentation to convert non-compliances into closed findings.",3
course_1,ch_1_09,les_1_09_09,topic_1_09_09_1,https://www.youtube.com/watch?v=0uydVx4AJ-g,Multi-Front Combat Simulation: Networked War Room Architecture for Parallel Audits,"Equip quality and regulatory leadership with a tri-tier command structure including centralized War Room coordination, agency-specific Front Rooms, Tech Annex support, token-based SME management, and real-time traffic light dashboards to maintain control during simultaneous FDA, NABH, and ISO inspections.",1
course_1,ch_1_09,les_1_09_09,topic_1_09_09_2,https://www.youtube.com/watch?v=jpFolggrsRk,Live Execution of Parallel Audits: Cross-Domain Management and Auditor Mindset Navigation,"Develop advanced operational skills for managing concurrent regulatory engagements through scripted transitions, real-time handoffs, unified risk frameworks, and inter-room intelligence sharing while preserving consistency and preventing domain collisions across FDA, NABH, and ISO auditors.",2
course_1,ch_1_09,les_1_09_09,topic_1_09_09_3,https://www.youtube.com/watch?v=5hLFEqK6Seo,Conflict Resolution and Strictest Common Factor: Harmonizing Divergent Regulatory Requirements,"Provide mastery in resolving terminology conflicts, implementing Nexus Documents, applying Strictest Common Factor decision trees, and conducting Cross-Regulatory Impact Assessments to create a single, high-standard QMS that satisfies FDA, WHO-influenced, ISO, and NABH expectations simultaneously.",3
course_1,ch_1_09,les_1_09_09,topic_1_09_09_4,https://www.youtube.com/watch?v=w4kios0GxM0,Human Endurance and Psychological Safety: Sustaining Performance in Multi-Day Parallel Audits,"Build resilience strategies for prolonged regulatory pressure including SME fatigue monitoring, mandatory rotation protocols, psychological safety measures, end-of-day synthesis, and tactical pauses to ensure consistent, professional performance throughout extended multi-front regulatory engagements.",4
course_1,ch_1_09,les_1_09_10,topic_1_09_10_1,https://www.youtube.com/watch?v=dpVDGp-dAaE,ICH Guidelines and FDA cGMP Foundations: 21 CFR Parts 210 and 211,"Provide a comprehensive understanding of the International Council for Harmonisation framework and the core requirements of 21 CFR Parts 210 and 211 to establish Current Good Manufacturing Practice as the legal and technical foundation for pharmaceutical quality, safety, and efficacy across global markets.",1
course_1,ch_1_09,les_1_09_10,topic_1_09_10_2,https://www.youtube.com/watch?v=AHa_ZN6JmaM,"Global Quality Frameworks: WHO Prequalification, ISO 9001/13485, and NABH Standards","Equip professionals with practical knowledge of WHO prequalification processes, ISO 9001/13485 quality management systems for medical devices, and NABH hospital accreditation standards to navigate international procurement, product certification, and clinical excellence requirements.",2
course_1,ch_1_09,les_1_09_10,topic_1_09_10_3,https://www.youtube.com/watch?v=hMUSksii6IY,Cross-Regulatory Gap Analysis and Multi-Audit Simulation Strategies,"Develop advanced capabilities in performing regulatory gap analyses, harmonizing divergent requirements, and executing high-fidelity multi-front audit simulations to build a unified, resilient Quality Management System capable of withstanding simultaneous FDA, WHO, ISO, and NABH scrutiny.",3
course_1,ch_1_10,les_1_10_01,topic_1_10_01_1,https://www.youtube.com/watch?v=AuLPB3gVkvM,Internal Audit as Strategic Weapon: Risk-Based Planning and Execution Excellence,"Equip internal auditors with a disciplined six-step audit methodology including risk-based planning, preparation, execution using Inquiry/Observation/Inspection/Re-performance techniques, and the Rule of Three to identify systemic gaps before external regulatory discovery.",1
course_1,ch_1_10,les_1_10_01,topic_1_10_01_2,https://www.youtube.com/watch?v=jToL2mzNXXc,Evidence Warfare and Data Integrity Deep Dive: ALCOA+ and Audit Trail Mastery,"Develop advanced capability in verifying data integrity through ALCOA+ principles, electronic audit trail reviews, contemporaneous recording verification, and detection of phantom testing or back-dating to ensure regulator-grade evidence collection.",2
course_1,ch_1_10,les_1_10_01,topic_1_10_01_3,https://www.youtube.com/watch?v=xatRrWoQV1s,"Audit Findings, CAPA, and Effectiveness Verification: Driving Systemic Improvement","Provide mastery in categorizing findings (Critical/Major/Minor), writing CAPA-worthy evidence-based reports, implementing robust corrective/preventive actions, and measuring audit program health through KPIs and repeat non-conformance tracking.",3
course_1,ch_1_10,les_1_10_02,topic_1_10_02_1,https://www.youtube.com/watch?v=NJLZwX-mOwQ,Audit Triggers and Risk-Based Audit Prioritization,"Equip internal auditors with methodologies to identify and prioritize audit targets using statutory, performance, post-market, change-driven, supplier, and environmental signals, along with RPN scoring to shift from calendar-based to dynamic, predictive audit planning.",1
course_1,ch_1_10,les_1_10_02,topic_1_10_02_2,https://www.youtube.com/watch?v=rh1rQr96hyc,Scout Phase: Pre-Audit Intelligence Gathering and Strategic Planning,"Develop advanced pre-audit capabilities including eQMS data mining, audit trail analysis for ghost signatures, regulatory benchmarking, 70-20-10 resource allocation, and nexus document identification to ensure auditors arrive informed and focused on high-risk areas.",2
course_1,ch_1_10,les_1_10_03,topic_1_10_03_1,https://www.youtube.com/watch?v=i699ff-jVWQ,"Audit Evidence Reconstruction: Vertical, Horizontal and Hybrid System Tracing","Equip internal auditors with forensic techniques for reconstructing process narratives through vertical and horizontal tracing, hybrid system handoff verification, and cross-record consistency checks to ensure complete and defensible documentation chains.",1
course_1,ch_1_10,les_1_10_03,topic_1_10_03_2,https://www.youtube.com/watch?v=S6KRm477RA0,Data Integrity Deep Dive: ALCOA+ Principles and Audit Trail Forensics,"Develop advanced capability in evaluating data integrity using ALCOA+ standards, electronic audit trail interrogation, metadata analysis, and detection of back-dating, phantom testing, and contemporaneous recording failures.",2
course_1,ch_1_10,les_1_10_04,topic_1_10_04_1,https://www.youtube.com/watch?v=vdxnmzp459w,Interview Shield: Mastering Audit Interviews and Professional Communication,"Equip frontline personnel and subject matter experts with structured communication protocols including the Listen-Pause-Think-Respond framework, AOWA technique, question-type recognition, and body language control to confidently represent Quality Culture and validated processes during FDA, ISO, NABH, or other regulatory interviews.",1
course_1,ch_1_10,les_1_10_05,topic_1_10_05_1,https://www.youtube.com/watch?v=_lGErpXrk_U,Manufacturing Line Stress Test: Kinetic Audit of Shop Floor Discipline and State of Control,"Learners will master real-time audit techniques for pharmaceutical production lines, including vertical slice traceability, equipment flashlight inspections, contemporaneous documentation verification, personnel hygiene assessment, line clearance, and C.4. finding formulation to evaluate and strengthen the overall State of Control.",1
course_1,ch_1_10,les_1_10_06,topic_1_10_06_1,https://www.youtube.com/watch?v=NDcZyyYEYag,"Hospital Audit Core – Patient Records, Pharmacy & ICU Quality Checks","Audit patient records, pharmacy, and ICU processes to ensure standards. These checks safeguard quality and regulatory compliance.",1
course_1,ch_1_10,les_1_10_07,topic_1_10_07_1,https://www.youtube.com/watch?v=qaT9_VDJCJw,"Digital Audits – eTMF, CTMS & Audit Trails in Electronic Systems",Conduct audits in electronic systems like eTMF and CTMS. Ensure digital traceability and regulatory adherence.,1
course_1,ch_1_10,les_1_10_08,topic_1_10_08_1,https://www.youtube.com/watch?v=QQeZWJj8IiY,Simulation 2 – Surprise Hospital Internal Audit with Red Flag Detection,Run surprise audits to detect red flags in hospital operations. They test readiness and strengthen corrective protocols.,1
course_1,ch_1_10,les_1_10_09,topic_1_10_09_1,https://www.youtube.com/watch?v=A7Glhn4TTE0,Survival Drill – Crisis Management During a Failing Audit Scenario,Manage crises effectively during audit failures. Immediate actions prevent escalation and restore compliance.,1
course_1,ch_1_10,les_1_10_10,topic_1_10_10_1,https://www.youtube.com/watch?v=sMa9WhljkCI,Post-Audit Governance and Re-Audit Readiness,"A comprehensive framework for validating CAPAs, preventing repeat observations, and maintaining continuous regulatory inspection readiness.",1
course_1,ch_1_11,les_1_11_01,topic_1_11_01_1,https://www.youtube.com/watch?v=,"Foundational Pillars of CAPA: Terminology, Risk Assessment and Root Cause Analysis","Establishes precise distinctions between correction, corrective action, and preventive action while detailing the CAPA workflow, risk-based prioritization, and advanced RCA tools including Fishbone, 5-Whys, FMEA, and Pareto analysis to drive systematic issue resolution in regulated environments.",1
course_1,ch_1_11,les_1_11_01,topic_1_11_01_2,https://www.youtube.com/watch?v=,Executing Defensible CAPA: Action Planning and Effectiveness Verification,"Focuses on developing SMART action plans using the hierarchy of controls, implementing robust quantitative effectiveness checks, cross-functional collaboration, and trend analysis to ensure sustainable process improvements and regulatory defensibility in pharmaceutical and GMP settings.",2
course_1,ch_1_11,les_1_11_02,topic_1_11_02_1,https://www.youtube.com/watch?v=,Root Cause Warfare: Foundations of Effective Investigation,"Establishes the philosophy of Root Cause Analysis as a proactive battle against systemic failure, distinguishing symptoms from true causes, introducing Swiss Cheese model, human error traps, and ALCOA+ data integrity requirements for defensible investigations in regulated environments.",1
course_1,ch_1_11,les_1_11_02,topic_1_11_02_2,https://www.youtube.com/watch?v=,Ishikawa Diagram Mastery: The 6M Framework for Causal Mapping,"Teaches the application of the Fishbone (Ishikawa) Diagram using the 6M categories (Man, Machine, Material, Method, Measurement, Mother Nature) to systematically identify potential causes in complex GxP deviations through cross-functional brainstorming.",2
course_1,ch_1_11,les_1_11_02,topic_1_11_02_3,https://www.youtube.com/watch?v=,The 5 Whys Depth Drill: Uncovering Systemic Root Causes,"Details the iterative 5 Whys technique for drilling from direct causes to systemic root causes, including reverse logic verification, avoidance of human error dead-ends, and branching analysis to ensure permanent process fixes.",3
course_1,ch_1_11,les_1_11_02,topic_1_11_02_4,https://www.youtube.com/watch?v=,"Advanced RCA Tools: FMEA, Fault Tree Analysis and Pareto Prioritization","Explores Failure Mode and Effects Analysis (FMEA), Fault Tree Analysis (FTA), and Pareto Charts as inductive, deductive, and statistical tools for proactive risk assessment and prioritization of high-impact quality issues.",4
course_1,ch_1_11,les_1_11_02,topic_1_11_02_5,https://www.youtube.com/watch?v=,"RCA Standards, Pitfalls and Building a Prevention Culture","Examines regulatory standards including ISO 9001, ICH Q9, common RCA pitfalls such as confirmation bias and superficial analysis, Hierarchy of Controls, Gemba walks, and strategies for fostering a sustainable prevention-focused quality culture.",5
course_1,ch_1_11,les_1_11_03,topic_1_11_03_1,https://www.youtube.com/watch?v=,The Regulatory Narrative: Mindset and Golden Thread Logic in CAPA Documentation,"Establishes the compliance writing mindset for CAPA records emphasizing golden thread logic, ALCOA+ principles, objective data-driven narratives, and avoidance of speculative language to create defensible documentation for regulatory scrutiny in GMP environments.",1
course_1,ch_1_11,les_1_11_03,topic_1_11_03_2,https://www.youtube.com/watch?v=,CAPA Documentation Architecture: The Five-Section Template,"Details the standardized structure of a professional CAPA record including problem identification, risk assessment, root cause analysis, action plan with corrections/corrective/preventive layers, and verification of effectiveness to ensure logical flow and accountability.",2
course_1,ch_1_11,les_1_11_03,topic_1_11_03_3,https://www.youtube.com/watch?v=,Precision in Compliance Writing: Language Rules and Best Practices,"Focuses on objective factual tone, quantitative specificity, direct logical linkage, proper tense usage, avoidance of human error traps, and clear sentence construction to transform CAPA documentation into robust technical reports.",3
course_1,ch_1_11,les_1_11_03,topic_1_11_03_4,https://www.youtube.com/watch?v=,"Regulatory Standards, Review and CAPA Closure Excellence","Examines key regulations including 21 CFR 820.100 and ISO 13485, the bus test for self-contained records, independent review processes, reference hygiene, and strict criteria for clean CAPA closure with completed effectiveness verification.",4
course_1,ch_1_11,les_1_11_04,topic_1_11_04_1,https://www.youtube.com/watch?v=,Risk Radar: Foundations of Risk-Based Thinking in Quality Systems,"Introduces proactive risk management principles including ICH Q9, ISO 14971, ALARP, and patient-centric quality to shift from reactive to predictive hazard identification and mitigation in regulated pharmaceutical and healthcare environments.",1
course_1,ch_1_11,les_1_11_04,topic_1_11_04_2,https://www.youtube.com/watch?v=,Failure Mode and Effects Analysis: FMEA for Proactive Risk Assessment,"Teaches the bottom-up FMEA methodology including failure mode identification, severity-occurrence-detection scoring, RPN calculation, and mitigation actions to quantify and reduce risks during design and process phases.",2
course_1,ch_1_11,les_1_11_04,topic_1_11_04_3,https://www.youtube.com/watch?v=,HACCP Principles: Hazard Analysis and Critical Control Points,"Details the seven HACCP principles for systematic hazard analysis, identification of critical control points, establishment of limits, monitoring, corrective actions, verification, and documentation to ensure process safety and contamination prevention.",3
course_1,ch_1_11,les_1_11_04,topic_1_11_04_4,https://www.youtube.com/watch?v=,Risk Matrix Mastery: Visualization and Prioritization Strategies,"Explores the application of 5x5 risk matrices for probability-severity mapping, residual risk evaluation, and cross-functional prioritization of critical risks in pharmaceutical, laboratory, and clinical settings.",4
